#n_l	theta_0	probability

1.4446	0.00058625	76.7283
1.44557	0.00058625	25.3395
1.44653	0.00058625	5.1361
1.4475	0.00058625	1.20833
1.44846	0.00058625	0.204794
1.44942	0.00058625	0.0110602
1.45039	0.00058625	0.00546806
1.45135	0.00058625	0.000324097
1.45232	0.00058625	3.79561e-06
1.40507	0.00060275	0
1.40603	0.00060275	3.10577e-20
1.40699	0.00060275	1.90938e-14
1.40796	0.00060275	1.74248e-08
1.40892	0.00060275	1.92334e-05
1.40989	0.00060275	0.000381335
1.41085	0.00060275	0.0144495
1.41182	0.00060275	0.135212
1.41278	0.00060275	1.02622
1.41375	0.00060275	1.64596
1.41471	0.00060275	8.5942
1.41567	0.00060275	54.6035
1.41664	0.00060275	115.271
1.4176	0.00060275	334.695
1.41857	0.00060275	586.781
1.41953	0.00060275	1595.89
1.4205	0.00060275	1650.96
1.42146	0.00060275	3222.24
1.42242	0.00060275	6150.99
1.42339	0.00060275	12575.3
1.42435	0.00060275	37546.4
1.42532	0.00060275	43559.1
1.42628	0.00060275	113951
1.42725	0.00060275	161167
1.42821	0.00060275	82641.1
1.42917	0.00060275	106130
1.43014	0.00060275	92642.8
1.4311	0.00060275	69437
1.43207	0.00060275	48134
1.43303	0.00060275	34240.2
1.434	0.00060275	25261.7
1.43496	0.00060275	17704.5
1.43592	0.00060275	10299
1.43689	0.00060275	4704.33
1.43785	0.00060275	3580.82
1.43882	0.00060275	1393.67
1.43978	0.00060275	478.56
1.44075	0.00060275	251.689
1.44171	0.00060275	153.066
1.44267	0.00060275	44.4329
1.44364	0.00060275	23.5288
1.4446	0.00060275	5.71346
1.44557	0.00060275	2.86664
1.44653	0.00060275	0.477189
1.4475	0.00060275	0.199469
1.44846	0.00060275	0.0380359
1.44942	0.00060275	0.00395992
1.45039	0.00060275	0.000886633
1.45135	0.00060275	3.96687e-05
1.45232	0.00060275	8.36926e-07
1.40507	0.00061925	0
1.40603	0.00061925	1.90292e-26
1.40699	0.00061925	2.17903e-17
1.40796	0.00061925	1.25257e-10
1.40892	0.00061925	3.93496e-07
1.40989	0.00061925	9.3368e-06
1.41085	0.00061925	0.000802601
1.41182	0.00061925	0.00144727
1.41278	0.00061925	0.0138135
1.41375	0.00061925	0.0749977
1.41471	0.00061925	0.66125
1.41567	0.00061925	2.34423
1.41664	0.00061925	3.25139
1.4176	0.00061925	5.98056
1.41857	0.00061925	13.0038
1.41953	0.00061925	50.8445
1.4205	0.00061925	90.8683
1.42146	0.00061925	242.526
1.42242	0.00061925	177.115
1.42339	0.00061925	387.37
1.42435	0.00061925	257.927
1.42532	0.00061925	594.86
1.42628	0.00061925	390.837
1.42725	0.00061925	629.663
1.42821	0.00061925	692.416
1.42917	0.00061925	433.274
1.43014	0.00061925	345.826
1.4311	0.00061925	432.528
1.43207	0.00061925	340.612
1.43303	0.00061925	276.184
1.434	0.00061925	168.335
1.43496	0.00061925	117.2
1.43592	0.00061925	84.4415
1.43689	0.00061925	50.2261
1.43785	0.00061925	17.7856
1.43882	0.00061925	12.2459
1.43978	0.00061925	4.99411
1.44075	0.00061925	2.0827
1.44171	0.00061925	0.849404
1.44267	0.00061925	0.408345
1.44364	0.00061925	0.0939483
1.4446	0.00061925	0.0306101
1.44557	0.00061925	0.010733
1.44653	0.00061925	0.00318559
1.4475	0.00061925	0.00033224
1.44846	0.00061925	5.13736e-05
1.44942	0.00061925	8.61055e-06
1.45039	0.00061925	3.64988e-07
1.45135	0.00061925	3.45739e-08
1.45232	0.00061925	6.4717e-09
1.40507	0.00063575	0
1.40603	0.00063575	1.3674e-30
1.40699	0.00063575	2.11721e-20
1.40796	0.00063575	1.03196e-13
1.40892	0.00063575	1.00861e-10
1.40989	0.00063575	1.54557e-08
1.41085	0.00063575	4.85557e-07
1.41182	0.00063575	7.15905e-06
1.41278	0.00063575	8.38573e-05
1.41375	0.00063575	0.000179628
1.41471	0.00063575	0.00067967
1.41567	0.00063575	0.00271278
1.41664	0.00063575	0.00974052
1.4176	0.00063575	0.0287995
1.41857	0.00063575	0.0684232
1.41953	0.00063575	0.105162
1.4205	0.00063575	0.186308
1.42146	0.00063575	0.330614
1.42242	0.00063575	0.395816
1.42339	0.00063575	0.773844
1.42435	0.00063575	1.67618
1.42532	0.00063575	1.67991
1.42628	0.00063575	1.68177
1.42725	0.00063575	4.06811
1.42821	0.00063575	3.14678
1.42917	0.00063575	2.91639
1.43014	0.00063575	2.73503
1.4311	0.00063575	2.11625
1.43207	0.00063575	2.515
1.43303	0.00063575	1.42477
1.434	0.00063575	1.24495
1.43496	0.00063575	0.627046
1.43592	0.00063575	0.422815
1.43689	0.00063575	0.195192
1.43785	0.00063575	0.141131
1.43882	0.00063575	0.0537883
1.43978	0.00063575	0.0224634
1.44075	0.00063575	0.0139055
1.44171	0.00063575	0.00493248
1.44267	0.00063575	0.00143763
1.44364	0.00063575	0.000711178
