#n_l	N_0	probability

1.40714	0.2025	1.11864e-13
1.40808	0.2025	4.40662e-09
1.40901	0.2025	2.70127e-08
1.40995	0.2025	4.17577e-08
1.41088	0.2025	7.19866e-08
1.41182	0.2025	1.9904e-07
1.41276	0.2025	5.64534e-06
1.41369	0.2025	2.6365e-05
1.41463	0.2025	0.000115392
1.41556	0.2025	0.00052386
1.4165	0.2025	0.00103782
1.41744	0.2025	0.00089439
1.41837	0.2025	0.00233504
1.41931	0.2025	0.00145945
1.42024	0.2025	0.00126791
1.42118	0.2025	0.00387902
1.42212	0.2025	0.00894524
1.42305	0.2025	0.00258443
1.42399	0.2025	0.0103846
1.42492	0.2025	0.0100098
1.42586	0.2025	0.0206348
1.4268	0.2025	0.0203638
1.42773	0.2025	0.035996
1.42867	0.2025	0.060637
1.4296	0.2025	0.0285981
1.43054	0.2025	0.0344786
1.43148	0.2025	0.00819665
1.43241	0.2025	0.0158504
1.43335	0.2025	0.0076733
1.43428	0.2025	0.00166506
1.43522	0.2025	0.00261619
1.43616	0.2025	0.000860747
1.43709	0.2025	0.000758162
1.43803	0.2025	0.000480315
1.43896	0.2025	0.000435454
1.4399	0.2025	0.00018907
1.44084	0.2025	7.12534e-05
1.44177	0.2025	3.88666e-05
1.44271	0.2025	8.87338e-06
1.44364	0.2025	2.58143e-06
1.44458	0.2025	2.43724e-07
1.44552	0.2025	3.9131e-08
1.44645	0.2025	2.39357e-09
1.44739	0.2025	9.99627e-10
1.44832	0.2025	1.011e-10
1.44926	0.2025	0
1.4502	0.2025	0
1.45113	0.2025	0
1.40527	0.2175	0
1.4062	0.2175	1.50301e-15
1.40714	0.2175	2.72025e-13
1.40808	0.2175	1.56271e-12
1.40901	0.2175	2.7697e-12
1.40995	0.2175	1.95084e-12
1.41088	0.2175	2.41118e-10
1.41182	0.2175	3.9744e-09
1.41276	0.2175	1.54687e-08
1.41369	0.2175	4.09499e-08
1.41463	0.2175	5.18882e-08
1.41556	0.2175	3.34066e-08
1.4165	0.2175	1.20081e-07
1.41744	0.2175	9.82804e-08
1.41837	0.2175	7.96332e-07
1.41931	0.2175	2.4032e-06
1.42024	0.2175	4.41175e-06
1.42118	0.2175	2.99037e-05
1.42212	0.2175	1.37127e-05
1.42305	0.2175	4.31517e-05
1.42399	0.2175	7.00627e-05
1.42492	0.2175	0.00014584
1.42586	0.2175	0.000162632
1.4268	0.2175	0.00017828
1.42773	0.2175	0.000136545
1.42867	0.2175	0.000183755
1.4296	0.2175	5.5993e-05
1.43054	0.2175	4.6961e-05
1.43148	0.2175	3.51195e-05
1.43241	0.2175	5.22528e-05
1.43335	0.2175	6.35841e-06
1.43428	0.2175	2.1188e-05
1.43522	0.2175	8.1994e-06
1.43616	0.2175	5.0345e-06
1.43709	0.2175	1.6439e-06
1.43803	0.2175	4.82123e-07
1.43896	0.2175	6.063e-08
1.4399	0.2175	5.52697e-08
1.44084	0.2175	1.46455e-08
1.44177	0.2175	5.93271e-09
1.44271	0.2175	1.24501e-08
1.44364	0.2175	3.13072e-11
1.44458	0.2175	3.6787e-12
1.44552	0.2175	5.97369e-13
1.44645	0.2175	3.22836e-14
1.44739	0.2175	7.8828e-16
1.44832	0.2175	4.34093e-17
1.44926	0.2175	0
1.4502	0.2175	0
1.45113	0.2175	0
1.40527	0.2325	0
1.4062	0.2325	1.59167e-15
1.40714	0.2325	0
1.40808	0.2325	1.32029e-17
1.40901	0.2325	4.24291e-13
1.40995	0.2325	6.11108e-10
1.41088	0.2325	2.66369e-10
1.41182	0.2325	3.01117e-10
1.41276	0.2325	1.98639e-10
1.41369	0.2325	2.05087e-10
1.41463	0.2325	4.50278e-09
1.41556	0.2325	5.22374e-08
1.4165	0.2325	2.42061e-07
1.41744	0.2325	5.20769e-07
1.41837	0.2325	3.71563e-06
1.41931	0.2325	2.95729e-06
1.42024	0.2325	9.90193e-06
1.42118	0.2325	1.83441e-06
1.42212	0.2325	2.06752e-06
1.42305	0.2325	2.87258e-06
1.42399	0.2325	3.88022e-06
1.42492	0.2325	3.81506e-06
1.42586	0.2325	3.57804e-06
1.4268	0.2325	2.54222e-06
1.42773	0.2325	1.00142e-06
1.42867	0.2325	1.04409e-06
1.4296	0.2325	1.06914e-06
1.43054	0.2325	1.21674e-06
1.43148	0.2325	1.14002e-06
1.43241	0.2325	1.11582e-06
1.43335	0.2325	3.77114e-07
1.43428	0.2325	4.76645e-07
1.43522	0.2325	1.5926e-07
1.43616	0.2325	1.06877e-06
1.43709	0.2325	1.07721e-07
1.43803	0.2325	1.30292e-07
1.43896	0.2325	1.53937e-07
1.4399	0.2325	1.17951e-08
1.44084	0.2325	7.2204e-09
1.44177	0.2325	6.15535e-09
1.44271	0.2325	8.21402e-11
1.44364	0.2325	4.28387e-11
1.44458	0.2325	1.05042e-11
1.44552	0.2325	8.91392e-13
1.44645	0.2325	1.33988e-13
1.44739	0.2325	8.73093e-17
1.44832	0.2325	6.57837e-20
1.44926	0.2325	0
1.4502	0.2325	0
1.45113	0.2325	0
1.40527	0.2475	0
1.4062	0.2475	0
1.40714	0.2475	0
1.40808	0.2475	0
1.40901	0.2475	0
1.40995	0.2475	0
1.41088	0.2475	0
1.41182	0.2475	0
1.41276	0.2475	0
1.41369	0.2475	0
1.41463	0.2475	0
1.41556	0.2475	0
1.4165	0.2475	0
1.41744	0.2475	0
1.41837	0.2475	0
1.41931	0.2475	0
1.42024	0.2475	0
1.42118	0.2475	0
1.42212	0.2475	0
1.42305	0.2475	0
1.42399	0.2475	0
1.42492	0.2475	0
1.42586	0.2475	0
1.4268	0.2475	0
1.42773	0.2475	0
1.42867	0.2475	0
1.4296	0.2475	0
1.43054	0.2475	0
1.43148	0.2475	0
1.43241	0.2475	0
1.43335	0.2475	0
1.43428	0.2475	0
1.43522	0.2475	0
1.43616	0.2475	0
1.43709	0.2475	0
1.43803	0.2475	0
1.43896	0.2475	0
1.4399	0.2475	0
1.44084	0.2475	0
1.44177	0.2475	0
1.44271	0.2475	0
1.44364	0.2475	0
1.44458	0.2475	0
1.44552	0.2475	0
1.44645	0.2475	0
1.44739	0.2475	0
1.44832	0.2475	0
1.44926	0.2475	0
1.4502	0.2475	0
1.45113	0.2475	0
1.40527	0.2625	0
1.4062	0.2625	0
1.40714	0.2625	0
1.40808	0.2625	0
1.40901	0.2625	0
1.40995	0.2625	0
1.41088	0.2625	0
1.41182	0.2625	0
1.41276	0.2625	0
1.41369	0.2625	0
1.41463	0.2625	0
1.41556	0.2625	0
1.4165	0.2625	0
1.41744	0.2625	0
1.41837	0.2625	0
1.41931	0.2625	0
1.42024	0.2625	0
1.42118	0.2625	0
1.42212	0.2625	0
1.42305	0.2625	0
1.42399	0.2625	0
1.42492	0.2625	0
1.42586	0.2625	0
1.4268	0.2625	0
1.42773	0.2625	0
1.42867	0.2625	0
1.4296	0.2625	0
1.43054	0.2625	0
1.43148	0.2625	0
1.43241	0.2625	0
1.43335	0.2625	0
1.43428	0.2625	0
1.43522	0.2625	0
1.43616	0.2625	0
1.43709	0.2625	0
1.43803	0.2625	0
1.43896	0.2625	0
1.4399	0.2625	0
1.44084	0.2625	0
1.44177	0.2625	0
1.44271	0.2625	0
1.44364	0.2625	0
1.44458	0.2625	0
1.44552	0.2625	0
1.44645	0.2625	0
1.44739	0.2625	0
1.44832	0.2625	0
1.44926	0.2625	0
1.4502	0.2625	0
1.45113	0.2625	0
1.40527	0.2775	0
1.4062	0.2775	0
1.40714	0.2775	0
1.40808	0.2775	0
1.40901	0.2775	0
1.40995	0.2775	0
1.41088	0.2775	0
1.41182	0.2775	0
1.41276	0.2775	0
1.41369	0.2775	0
1.41463	0.2775	0
1.41556	0.2775	0
1.4165	0.2775	0
1.41744	0.2775	0
1.41837	0.2775	0
1.41931	0.2775	0
1.42024	0.2775	0
1.42118	0.2775	0
1.42212	0.2775	0
1.42305	0.2775	0
