#n_l	theta_0	probability

1.4995	-9.40788e-05	7.21884e-08
1.4501	-8.93763e-05	0
1.45111	-8.93763e-05	1.40988e-07
1.45212	-8.93763e-05	0.923648
1.45313	-8.93763e-05	0.0279147
1.45414	-8.93763e-05	22.724
1.45514	-8.93763e-05	70.4761
1.45615	-8.93763e-05	58.4602
1.45716	-8.93763e-05	1162.82
1.45817	-8.93763e-05	547.822
1.45918	-8.93763e-05	27102.9
1.46018	-8.93763e-05	4956.64
1.46119	-8.93763e-05	82743.3
1.4622	-8.93763e-05	130052
1.46321	-8.93763e-05	329075
1.46422	-8.93763e-05	758661
1.46522	-8.93763e-05	101584
1.46623	-8.93763e-05	749127
1.46724	-8.93763e-05	36072.6
1.46825	-8.93763e-05	4.4401e+06
1.46926	-8.93763e-05	91501.2
1.47026	-8.93763e-05	5.24486e+06
1.47127	-8.93763e-05	2.21149e+06
1.47228	-8.93763e-05	3.93616e+06
1.47329	-8.93763e-05	2.40024e+06
1.4743	-8.93763e-05	84590.4
1.4753	-8.93763e-05	5.81099e+06
1.47631	-8.93763e-05	37206.2
1.47732	-8.93763e-05	141162
1.47833	-8.93763e-05	1.26392e+06
1.47934	-8.93763e-05	12672.7
1.48034	-8.93763e-05	53705.5
1.48135	-8.93763e-05	3154.42
1.48236	-8.93763e-05	11937.2
1.48337	-8.93763e-05	10565.7
1.48438	-8.93763e-05	344.187
1.48538	-8.93763e-05	2059.92
1.48639	-8.93763e-05	468.308
1.4874	-8.93763e-05	55.7767
1.48841	-8.93763e-05	119.637
1.48942	-8.93763e-05	15.4734
1.49042	-8.93763e-05	1.68207
1.49143	-8.93763e-05	8.11124
1.49244	-8.93763e-05	0.0218095
1.49345	-8.93763e-05	0.0562623
1.49446	-8.93763e-05	0.031577
1.49546	-8.93763e-05	2.79144e-05
1.49647	-8.93763e-05	0.000463001
1.49748	-8.93763e-05	0.000293893
1.49849	-8.93763e-05	2.4877e-09
1.4995	-8.93763e-05	1.51233e-05
1.4501	-8.46738e-05	0
1.45111	-8.46738e-05	1.00363e-06
1.45212	-8.46738e-05	0.295227
1.45313	-8.46738e-05	0.059606
1.45414	-8.46738e-05	3.55948
1.45514	-8.46738e-05	218.092
1.45615	-8.46738e-05	62.8935
1.45716	-8.46738e-05	24199.1
1.45817	-8.46738e-05	1009.83
1.45918	-8.46738e-05	187309
1.46018	-8.46738e-05	3825.77
1.46119	-8.46738e-05	478457
1.4622	-8.46738e-05	32193.4
1.46321	-8.46738e-05	751415
1.46422	-8.46738e-05	621098
1.46522	-8.46738e-05	1.31996e+06
1.46623	-8.46738e-05	2.81351e+06
1.46724	-8.46738e-05	149982
1.46825	-8.46738e-05	8.09652e+06
1.46926	-8.46738e-05	125789
1.47026	-8.46738e-05	3.6784e+06
1.47127	-8.46738e-05	662967
1.47228	-8.46738e-05	989464
1.47329	-8.46738e-05	4.55664e+06
1.4743	-8.46738e-05	197795
1.4753	-8.46738e-05	5.43049e+06
1.47631	-8.46738e-05	110922
1.47732	-8.46738e-05	5.61465e+06
1.47833	-8.46738e-05	148270
1.47934	-8.46738e-05	33642.8
1.48034	-8.46738e-05	1.59228e+06
1.48135	-8.46738e-05	148330
1.48236	-8.46738e-05	60173.3
1.48337	-8.46738e-05	29269.5
1.48438	-8.46738e-05	451.281
1.48538	-8.46738e-05	8571.58
1.48639	-8.46738e-05	5108.89
1.4874	-8.46738e-05	93.2719
1.48841	-8.46738e-05	174.618
1.48942	-8.46738e-05	246.365
1.49042	-8.46738e-05	7.17591
1.49143	-8.46738e-05	16.0262
1.49244	-8.46738e-05	1.1114
1.49345	-8.46738e-05	0.0975694
1.49446	-8.46738e-05	0.258341
1.49546	-8.46738e-05	0.000336069
1.49647	-8.46738e-05	0.00202481
1.49748	-8.46738e-05	0.00871728
1.49849	-8.46738e-05	4.30633e-09
1.4995	-8.46738e-05	2.10534e-06
1.4501	-7.99713e-05	0
1.45111	-7.99713e-05	0.000259772
1.45212	-7.99713e-05	0.0739964
1.45313	-7.99713e-05	0.385225
1.45414	-7.99713e-05	17.6323
1.45514	-7.99713e-05	231.895
1.45615	-7.99713e-05	115.465
1.45716	-7.99713e-05	47587.4
1.45817	-7.99713e-05	2213.81
1.45918	-7.99713e-05	267777
1.46018	-7.99713e-05	18731.3
1.46119	-7.99713e-05	2.49043e+06
1.4622	-7.99713e-05	181591
1.46321	-7.99713e-05	2.60201e+06
1.46422	-7.99713e-05	479696
1.46522	-7.99713e-05	1.27061e+06
1.46623	-7.99713e-05	3.50106e+06
1.46724	-7.99713e-05	971583
1.46825	-7.99713e-05	3.85056e+07
1.46926	-7.99713e-05	125885
1.47026	-7.99713e-05	2.21207e+07
1.47127	-7.99713e-05	1.36904e+06
1.47228	-7.99713e-05	3.50052e+06
1.47329	-7.99713e-05	1.29493e+07
1.4743	-7.99713e-05	526386
1.4753	-7.99713e-05	9.07313e+06
1.47631	-7.99713e-05	166313
1.47732	-7.99713e-05	2.99889e+06
1.47833	-7.99713e-05	5.58284e+06
1.47934	-7.99713e-05	109212
1.48034	-7.99713e-05	4.12941e+06
1.48135	-7.99713e-05	44013.8
1.48236	-7.99713e-05	326234
1.48337	-7.99713e-05	351814
1.48438	-7.99713e-05	2228.66
1.48538	-7.99713e-05	26488
1.48639	-7.99713e-05	1764.34
1.4874	-7.99713e-05	1002.46
1.48841	-7.99713e-05	1558.11
1.48942	-7.99713e-05	107.768
1.49042	-7.99713e-05	105.632
1.49143	-7.99713e-05	152.436
1.49244	-7.99713e-05	2.93593
1.49345	-7.99713e-05	0.839066
1.49446	-7.99713e-05	0.740378
1.49546	-7.99713e-05	8.48534e-05
1.49647	-7.99713e-05	0.00304914
1.49748	-7.99713e-05	0.000186888
1.49849	-7.99713e-05	1.42691e-07
1.4995	-7.99713e-05	4.46339e-05
1.4501	-7.52688e-05	0
1.45111	-7.52688e-05	1.12937e-06
1.45212	-7.52688e-05	0.0471592
1.45313	-7.52688e-05	0.904205
1.45414	-7.52688e-05	5.9813
1.45514	-7.52688e-05	572.409
1.45615	-7.52688e-05	47.2445
1.45716	-7.52688e-05	16711.4
1.45817	-7.52688e-05	1050.33
1.45918	-7.52688e-05	130052
1.46018	-7.52688e-05	8463.65
1.46119	-7.52688e-05	208236
1.4622	-7.52688e-05	73178.5
1.46321	-7.52688e-05	557928
1.46422	-7.52688e-05	181015
1.46522	-7.52688e-05	1.54017e+06
1.46623	-7.52688e-05	1.66828e+06
1.46724	-7.52688e-05	144015
1.46825	-7.52688e-05	1.2532e+06
1.46926	-7.52688e-05	139919
1.47026	-7.52688e-05	4.20146e+06
1.47127	-7.52688e-05	286045
1.47228	-7.52688e-05	842079
1.47329	-7.52688e-05	1.20408e+06
1.4743	-7.52688e-05	161317
1.4753	-7.52688e-05	1.55804e+06
1.47631	-7.52688e-05	13577.9
1.47732	-7.52688e-05	461203
1.47833	-7.52688e-05	199758
1.47934	-7.52688e-05	14268.6
1.48034	-7.52688e-05	233243
1.48135	-7.52688e-05	11686.8
1.48236	-7.52688e-05	40663.7
1.48337	-7.52688e-05	29948.9
1.48438	-7.52688e-05	567.162
