#n_l	N_0	probability

1.48337	0.062	3.48566e-15
1.48438	0.062	3.56544e-15
1.48538	0.062	6.07708e-17
1.48639	0.062	2.42981e-15
1.4874	0.062	1.50644e-15
1.48841	0.062	8.69564e-18
1.48942	0.062	3.26294e-17
1.49042	0.062	5.9983e-18
1.49143	0.062	2.74226e-19
1.49244	0.062	1.29529e-17
1.49345	0.062	6.8238e-20
1.49446	0.062	1.0717e-20
1.49546	0.062	1.27502e-20
1.49647	0.062	3.12605e-25
1.49748	0.062	4.76175e-23
1.49849	0.062	3.49823e-24
1.4995	0.062	6.04542e-33
1.4501	0.066	0
1.45111	0.066	1.25055e-20
1.45212	0.066	2.62077e-19
1.45313	0.066	7.56381e-21
1.45414	0.066	1.00394e-15
1.45514	0.066	1.6366e-19
1.45615	0.066	1.08531e-14
1.45716	0.066	1.15307e-18
1.45817	0.066	5.03059e-14
1.45918	0.066	1.63235e-16
1.46018	0.066	4.55159e-13
1.46119	0.066	5.29516e-16
1.4622	0.066	4.24534e-13
1.46321	0.066	2.8887e-15
1.46422	0.066	2.15981e-13
1.46522	0.066	3.22458e-14
1.46623	0.066	2.19392e-12
1.46724	0.066	2.73578e-13
1.46825	0.066	3.21272e-14
1.46926	0.066	3.33162e-13
1.47026	0.066	1.88228e-14
1.47127	0.066	9.70495e-13
1.47228	0.066	8.18027e-15
1.47329	0.066	3.76952e-13
1.4743	0.066	7.61459e-14
1.4753	0.066	2.91576e-14
1.47631	0.066	1.92816e-13
1.47732	0.066	1.13893e-15
1.47833	0.066	2.98943e-14
1.47934	0.066	1.50728e-14
1.48034	0.066	6.10521e-16
1.48135	0.066	7.10498e-15
1.48236	0.066	2.86558e-16
1.48337	0.066	3.79114e-15
1.48438	0.066	2.40933e-15
1.48538	0.066	1.58879e-17
1.48639	0.066	5.48451e-17
1.4874	0.066	9.63122e-18
1.48841	0.066	1.02602e-18
1.48942	0.066	5.00866e-18
1.49042	0.066	5.17807e-19
1.49143	0.066	4.15084e-20
1.49244	0.066	6.02564e-20
1.49345	0.066	2.00773e-21
1.49446	0.066	3.56968e-22
1.49546	0.066	2.18368e-21
1.49647	0.066	4.25091e-27
1.49748	0.066	3.43527e-24
1.49849	0.066	5.09811e-26
1.4995	0.066	4.80497e-32
1.4501	0.07	0
1.45111	0.07	7.44365e-23
1.45212	0.07	4.41094e-20
1.45313	0.07	1.00412e-22
1.45414	0.07	5.02612e-17
1.45514	0.07	3.37285e-21
1.45615	0.07	2.7857e-16
1.45716	0.07	2.70704e-18
1.45817	0.07	1.48421e-15
1.45918	0.07	5.08322e-17
1.46018	0.07	5.06755e-15
1.46119	0.07	1.5972e-16
1.4622	0.07	1.63179e-14
1.46321	0.07	8.92794e-17
1.46422	0.07	3.21118e-14
1.46522	0.07	1.66175e-15
1.46623	0.07	1.93213e-14
1.46724	0.07	7.67534e-15
1.46825	0.07	2.14519e-14
1.46926	0.07	2.15565e-14
1.47026	0.07	4.13755e-15
