#n_l	N_0	probability

1.4343	0.425	0
1.4369	0.425	0
1.4395	0.425	0
1.4421	0.425	0
1.4447	0.425	0
1.4473	0.425	0
1.4499	0.425	0
1.4525	0.425	0
1.4551	0.425	0
1.4577	0.425	0
1.4603	0.425	0
1.4629	0.425	0
1.4655	0.425	0
1.4681	0.425	0
1.4707	0.425	0
1.4733	0.425	0
1.4759	0.425	0
1.4785	0.425	0
1.4811	0.425	0
1.4837	0.425	0
1.4863	0.425	0
1.4889	0.425	0
1.4915	0.425	0
1.4941	0.425	0
1.4967	0.425	0
1.4993	0.425	0
1.5019	0.425	0
1.5045	0.425	0
1.5071	0.425	0
1.5097	0.425	0
1.5123	0.425	0
1.5149	0.425	0
1.5175	0.425	0
1.5201	0.425	0
1.5227	0.425	0
1.5253	0.425	0
1.5279	0.425	0
1.5305	0.425	0
1.5331	0.425	0
1.5357	0.425	0
1.5383	0.425	0
1.5409	0.425	0
1.5435	0.425	0
1.5461	0.425	0
1.5487	0.425	0
1.4213	0.475	0
1.4239	0.475	0
1.4265	0.475	0
1.4291	0.475	0
1.4317	0.475	0
1.4343	0.475	0
1.4369	0.475	0
1.4395	0.475	0
1.4421	0.475	0
1.4447	0.475	0
1.4473	0.475	0
1.4499	0.475	0
1.4525	0.475	0
1.4551	0.475	0
1.4577	0.475	0
1.4603	0.475	0
1.4629	0.475	0
1.4655	0.475	0
1.4681	0.475	0
1.4707	0.475	0
1.4733	0.475	0
1.4759	0.475	0
1.4785	0.475	0
1.4811	0.475	0
1.4837	0.475	0
1.4863	0.475	0
1.4889	0.475	0
1.4915	0.475	0
1.4941	0.475	0
1.4967	0.475	0
1.4993	0.475	0
1.5019	0.475	0
1.5045	0.475	0
1.5071	0.475	0
1.5097	0.475	0
1.5123	0.475	0
1.5149	0.475	0
1.5175	0.475	0
1.5201	0.475	0
1.5227	0.475	0
1.5253	0.475	0
1.5279	0.475	0
1.5305	0.475	0
1.5331	0.475	0
1.5357	0.475	0
1.5383	0.475	0
1.5409	0.475	0
1.5435	0.475	0
1.5461	0.475	0
1.5487	0.475	0
1.4213	0.525	0
1.4239	0.525	0
1.4265	0.525	0
1.4291	0.525	0
1.4317	0.525	0
1.4343	0.525	0
1.4369	0.525	0
1.4395	0.525	0
1.4421	0.525	0
1.4447	0.525	0
1.4473	0.525	0
1.4499	0.525	0
1.4525	0.525	0
1.4551	0.525	0
1.4577	0.525	0
1.4603	0.525	0
1.4629	0.525	0
1.4655	0.525	0
1.4681	0.525	0
1.4707	0.525	0
1.4733	0.525	0
1.4759	0.525	0
1.4785	0.525	0
1.4811	0.525	0
1.4837	0.525	0
