#gamma	N_0	probability

2.68897e-05	0.68371	0
2.68907e-05	0.68371	0
2.68918e-05	0.68371	0
2.68928e-05	0.68371	0
2.68939e-05	0.68371	0
2.68949e-05	0.68371	0
2.6896e-05	0.68371	0
2.6897e-05	0.68371	0
2.68981e-05	0.68371	0
2.68991e-05	0.68371	0
2.69002e-05	0.68371	0
2.69012e-05	0.68371	0
2.69023e-05	0.68371	0
2.69033e-05	0.68371	0
2.69044e-05	0.68371	0
2.69054e-05	0.68371	0
2.69065e-05	0.68371	0
2.69075e-05	0.68371	0
2.69086e-05	0.68371	0
2.69096e-05	0.68371	0
2.69107e-05	0.68371	0
2.69117e-05	0.68371	0
2.69128e-05	0.68371	0
2.69138e-05	0.68371	0
2.69149e-05	0.68371	0
2.69159e-05	0.68371	0
2.6917e-05	0.68371	0
2.6918e-05	0.68371	0
2.69191e-05	0.68371	0
2.69201e-05	0.68371	0
2.69212e-05	0.68371	0
2.69222e-05	0.68371	0
2.69233e-05	0.68371	0
2.69243e-05	0.68371	0
2.69254e-05	0.68371	0
2.69264e-05	0.68371	0
2.69275e-05	0.68371	0
2.69285e-05	0.68371	0
2.69296e-05	0.68371	0
2.69306e-05	0.68371	0
2.69317e-05	0.68371	0
2.69327e-05	0.68371	0
2.69338e-05	0.68371	0
2.69348e-05	0.68371	0
2.69359e-05	0.68371	0
2.69369e-05	0.68371	0
2.6938e-05	0.68371	0
2.6939e-05	0.68371	0
2.69401e-05	0.68371	0
2.69411e-05	0.68371	0
2.69422e-05	0.68371	0
2.69432e-05	0.68371	0
2.69443e-05	0.68371	0
2.68403e-05	0.68449	28193.3
2.68414e-05	0.68449	31262.9
2.68424e-05	0.68449	29442.7
2.68435e-05	0.68449	36636.9
2.68445e-05	0.68449	46339
2.68456e-05	0.68449	65654.1
2.68466e-05	0.68449	71764.2
2.68477e-05	0.68449	136713
2.68487e-05	0.68449	252796
2.68498e-05	0.68449	363167
2.68508e-05	0.68449	663005
2.68519e-05	0.68449	985375
2.68529e-05	0.68449	1.16569e+06
2.6854e-05	0.68449	2.75857e+06
2.6855e-05	0.68449	3.22107e+06
2.68561e-05	0.68449	2.90937e+06
2.68571e-05	0.68449	3.19125e+06
2.68582e-05	0.68449	4.32616e+06
2.68592e-05	0.68449	5.46372e+06
2.68603e-05	0.68449	5.3452e+06
2.68613e-05	0.68449	5.64194e+06
2.68624e-05	0.68449	3.94968e+06
2.68634e-05	0.68449	3.80327e+06
2.68645e-05	0.68449	4.34088e+06
2.68655e-05	0.68449	3.48241e+06
2.68666e-05	0.68449	2.48719e+06
2.68676e-05	0.68449	1.78375e+06
2.68687e-05	0.68449	946947
2.68697e-05	0.68449	469143
2.68708e-05	0.68449	434205
2.68718e-05	0.68449	389055
2.68729e-05	0.68449	264132
2.68739e-05	0.68449	287007
2.6875e-05	0.68449	229673
2.6876e-05	0.68449	185764
2.68771e-05	0.68449	163945
2.68781e-05	0.68449	131748
2.68792e-05	0.68449	130680
2.68802e-05	0.68449	39436.3
2.68813e-05	0.68449	30862.8
2.68823e-05	0.68449	3379.22
