#theta_0	N_0	probability

-0.00108	0.27	-nan
-0.001	0.27	-nan
-0.00092	0.27	-nan
-0.00084	0.27	-nan
-0.00076	0.27	-nan
-0.00068	0.27	-nan
-0.0006	0.27	-nan
-0.00052	0.27	-nan
-0.00044	0.27	-nan
-0.00036	0.27	-nan
-0.00028	0.27	-nan
-0.0002	0.27	-nan
-0.00012	0.27	-nan
-4e-05	0.27	-nan
4e-05	0.27	-nan
0.00012	0.27	-nan
0.0002	0.27	-nan
0.00028	0.27	-nan
0.00036	0.27	-nan
0.00044	0.27	-nan
0.00052	0.27	-nan
0.0006	0.27	-nan
0.00068	0.27	-nan
0.00076	0.27	-nan
0.00084	0.27	-nan
0.00092	0.27	-nan
0.001	0.27	-nan
0.00108	0.27	-nan
0.00116	0.27	-nan
0.00124	0.27	-nan
0.00132	0.27	-nan
0.0014	0.27	-nan
0.00148	0.27	-nan
0.00156	0.27	-nan
0.00164	0.27	-nan
0.00172	0.27	-nan
0.0018	0.27	-nan
0.00188	0.27	-nan
0.00196	0.27	-nan
-0.00196	0.29	-nan
-0.00188	0.29	-nan
-0.0018	0.29	-nan
-0.00172	0.29	-nan
-0.00164	0.29	-nan
-0.00156	0.29	-nan
-0.00148	0.29	-nan
-0.0014	0.29	-nan
-0.00132	0.29	-nan
-0.00124	0.29	-nan
-0.00116	0.29	-nan
-0.00108	0.29	-nan
-0.001	0.29	-nan
-0.00092	0.29	-nan
-0.00084	0.29	-nan
-0.00076	0.29	-nan
-0.00068	0.29	-nan
-0.0006	0.29	-nan
-0.00052	0.29	-nan
-0.00044	0.29	-nan
-0.00036	0.29	-nan
-0.00028	0.29	-nan
-0.0002	0.29	-nan
-0.00012	0.29	-nan
-4e-05	0.29	-nan
4e-05	0.29	-nan
0.00012	0.29	-nan
0.0002	0.29	-nan
0.00028	0.29	-nan
0.00036	0.29	-nan
0.00044	0.29	-nan
0.00052	0.29	-nan
0.0006	0.29	-nan
0.00068	0.29	-nan
0.00076	0.29	-nan
0.00084	0.29	-nan
0.00092	0.29	-nan
0.001	0.29	-nan
0.00108	0.29	-nan
0.00116	0.29	-nan
0.00124	0.29	-nan
0.00132	0.29	-nan
0.0014	0.29	-nan
0.00148	0.29	-nan
0.00156	0.29	-nan
0.00164	0.29	-nan
0.00172	0.29	-nan
0.0018	0.29	-nan
0.00188	0.29	-nan
0.00196	0.29	-nan
-0.00196	0.31	-nan
-0.00188	0.31	-nan
-0.0018	0.31	-nan
-0.00172	0.31	-nan
-0.00164	0.31	-nan
-0.00156	0.31	-nan
-0.00148	0.31	-nan
-0.0014	0.31	-nan
-0.00132	0.31	-nan
-0.00124	0.31	-nan
-0.00116	0.31	-nan
-0.00108	0.31	-nan
-0.001	0.31	-nan
-0.00092	0.31	-nan
-0.00084	0.31	-nan
-0.00076	0.31	-nan
-0.00068	0.31	-nan
-0.0006	0.31	-nan
-0.00052	0.31	-nan
-0.00044	0.31	-nan
-0.00036	0.31	-nan
-0.00028	0.31	-nan
-0.0002	0.31	-nan
-0.00012	0.31	-nan
-4e-05	0.31	-nan
4e-05	0.31	-nan
0.00012	0.31	-nan
0.0002	0.31	-nan
0.00028	0.31	-nan
0.00036	0.31	-nan
0.00044	0.31	-nan
0.00052	0.31	-nan
0.0006	0.31	-nan
0.00068	0.31	-nan
0.00076	0.31	-nan
0.00084	0.31	-nan
0.00092	0.31	-nan
0.001	0.31	-nan
0.00108	0.31	-nan
0.00116	0.31	-nan
0.00124	0.31	-nan
0.00132	0.31	-nan
0.0014	0.31	-nan
0.00148	0.31	-nan
0.00156	0.31	-nan
0.00164	0.31	-nan
0.00172	0.31	-nan
0.0018	0.31	-nan
0.00188	0.31	-nan
0.00196	0.31	-nan
-0.00196	0.33	-nan
-0.00188	0.33	-nan
-0.0018	0.33	-nan
-0.00172	0.33	-nan
-0.00164	0.33	-nan
-0.00156	0.33	-nan
-0.00148	0.33	-nan
-0.0014	0.33	-nan
-0.00132	0.33	-nan
-0.00124	0.33	-nan
-0.00116	0.33	-nan
-0.00108	0.33	-nan
-0.001	0.33	-nan
-0.00092	0.33	-nan
-0.00084	0.33	-nan
-0.00076	0.33	-nan
-0.00068	0.33	-nan
-0.0006	0.33	-nan
-0.00052	0.33	-nan
-0.00044	0.33	-nan
-0.00036	0.33	-nan
-0.00028	0.33	-nan
-0.0002	0.33	-nan
-0.00012	0.33	-nan
-4e-05	0.33	-nan
4e-05	0.33	-nan
0.00012	0.33	-nan
0.0002	0.33	-nan
0.00028	0.33	-nan
0.00036	0.33	-nan
0.00044	0.33	-nan
0.00052	0.33	-nan
0.0006	0.33	-nan
0.00068	0.33	-nan
0.00076	0.33	-nan
0.00084	0.33	-nan
0.00092	0.33	-nan
0.001	0.33	-nan
0.00108	0.33	-nan
0.00116	0.33	-nan
0.00124	0.33	-nan
0.00132	0.33	-nan
0.0014	0.33	-nan
0.00148	0.33	-nan
0.00156	0.33	-nan
0.00164	0.33	-nan
0.00172	0.33	-nan
0.0018	0.33	-nan
0.00188	0.33	-nan
0.00196	0.33	-nan
-0.00196	0.35	-nan
-0.00188	0.35	-nan
-0.0018	0.35	-nan
-0.00172	0.35	-nan
-0.00164	0.35	-nan
-0.00156	0.35	-nan
-0.00148	0.35	-nan
-0.0014	0.35	-nan
-0.00132	0.35	-nan
-0.00124	0.35	-nan
-0.00116	0.35	-nan
-0.00108	0.35	-nan
-0.001	0.35	-nan
-0.00092	0.35	-nan
-0.00084	0.35	-nan
-0.00076	0.35	-nan
-0.00068	0.35	-nan
-0.0006	0.35	-nan
-0.00052	0.35	-nan
-0.00044	0.35	-nan
-0.00036	0.35	-nan
-0.00028	0.35	-nan
-0.0002	0.35	-nan
-0.00012	0.35	-nan
-4e-05	0.35	-nan
4e-05	0.35	-nan
0.00012	0.35	-nan
0.0002	0.35	-nan
0.00028	0.35	-nan
0.00036	0.35	-nan
0.00044	0.35	-nan
0.00052	0.35	-nan
0.0006	0.35	-nan
0.00068	0.35	-nan
0.00076	0.35	-nan
0.00084	0.35	-nan
0.00092	0.35	-nan
0.001	0.35	-nan
0.00108	0.35	-nan
0.00116	0.35	-nan
0.00124	0.35	-nan
0.00132	0.35	-nan
0.0014	0.35	-nan
0.00148	0.35	-nan
0.00156	0.35	-nan
0.00164	0.35	-nan
0.00172	0.35	-nan
0.0018	0.35	-nan
0.00188	0.35	-nan
0.00196	0.35	-nan
-0.00196	0.37	-nan
-0.00188	0.37	-nan
-0.0018	0.37	-nan
-0.00172	0.37	-nan
-0.00164	0.37	-nan
-0.00156	0.37	-nan
-0.00148	0.37	-nan
-0.0014	0.37	-nan
-0.00132	0.37	-nan
-0.00124	0.37	-nan
-0.00116	0.37	-nan
-0.00108	0.37	-nan
-0.001	0.37	-nan
-0.00092	0.37	-nan
-0.00084	0.37	-nan
-0.00076	0.37	-nan
-0.00068	0.37	-nan
-0.0006	0.37	-nan
-0.00052	0.37	-nan
-0.00044	0.37	-nan
-0.00036	0.37	-nan
-0.00028	0.37	-nan
-0.0002	0.37	-nan
-0.00012	0.37	-nan
-4e-05	0.37	-nan
4e-05	0.37	-nan
0.00012	0.37	-nan
0.0002	0.37	-nan
0.00028	0.37	-nan
0.00036	0.37	-nan
0.00044	0.37	-nan
0.00052	0.37	-nan
0.0006	0.37	-nan
0.00068	0.37	-nan
0.00076	0.37	-nan
0.00084	0.37	-nan
0.00092	0.37	-nan
0.001	0.37	-nan
0.00108	0.37	-nan
0.00116	0.37	-nan
0.00124	0.37	-nan
0.00132	0.37	-nan
0.0014	0.37	-nan
0.00148	0.37	-nan
0.00156	0.37	-nan
0.00164	0.37	-nan
0.00172	0.37	-nan
0.0018	0.37	-nan
0.00188	0.37	-nan
0.00196	0.37	-nan
-0.00196	0.39	-nan
-0.00188	0.39	-nan
-0.0018	0.39	-nan
-0.00172	0.39	-nan
-0.00164	0.39	-nan
-0.00156	0.39	-nan
-0.00148	0.39	-nan
-0.0014	0.39	-nan
-0.00132	0.39	-nan
-0.00124	0.39	-nan
-0.00116	0.39	-nan
-0.00108	0.39	-nan
-0.001	0.39	-nan
-0.00092	0.39	-nan
-0.00084	0.39	-nan
-0.00076	0.39	-nan
-0.00068	0.39	-nan
-0.0006	0.39	-nan
-0.00052	0.39	-nan
-0.00044	0.39	-nan
-0.00036	0.39	-nan
-0.00028	0.39	-nan
-0.0002	0.39	-nan
-0.00012	0.39	-nan
-4e-05	0.39	-nan
4e-05	0.39	-nan
0.00012	0.39	-nan
0.0002	0.39	-nan
0.00028	0.39	-nan
0.00036	0.39	-nan
0.00044	0.39	-nan
0.00052	0.39	-nan
0.0006	0.39	-nan
0.00068	0.39	-nan
0.00076	0.39	-nan
0.00084	0.39	-nan
0.00092	0.39	-nan
0.001	0.39	-nan
0.00108	0.39	-nan
0.00116	0.39	-nan
0.00124	0.39	-nan
0.00132	0.39	-nan
0.0014	0.39	-nan
0.00148	0.39	-nan
0.00156	0.39	-nan
0.00164	0.39	-nan
0.00172	0.39	-nan
0.0018	0.39	-nan
0.00188	0.39	-nan
0.00196	0.39	-nan
-0.00196	0.41	-nan
-0.00188	0.41	-nan
-0.0018	0.41	-nan
-0.00172	0.41	-nan
-0.00164	0.41	-nan
-0.00156	0.41	-nan
-0.00148	0.41	-nan
-0.0014	0.41	-nan
-0.00132	0.41	-nan
-0.00124	0.41	-nan
-0.00116	0.41	-nan
-0.00108	0.41	-nan
-0.001	0.41	-nan
-0.00092	0.41	-nan
-0.00084	0.41	-nan
-0.00076	0.41	-nan
-0.00068	0.41	-nan
-0.0006	0.41	-nan
-0.00052	0.41	-nan
-0.00044	0.41	-nan
-0.00036	0.41	-nan
-0.00028	0.41	-nan
-0.0002	0.41	-nan
-0.00012	0.41	-nan
-4e-05	0.41	-nan
4e-05	0.41	-nan
0.00012	0.41	-nan
0.0002	0.41	-nan
0.00028	0.41	-nan
0.00036	0.41	-nan
0.00044	0.41	-nan
0.00052	0.41	-nan
0.0006	0.41	-nan
0.00068	0.41	-nan
