#n_l	theta_0	probability

1.4319	6e-05	9564.68
1.4329	6e-05	9443.77
1.43391	6e-05	8680.13
1.43492	6e-05	7407.03
1.43593	6e-05	5872.94
1.43694	6e-05	4281.53
1.43794	6e-05	2983.92
1.43895	6e-05	1908.75
1.43996	6e-05	1129.98
1.44097	6e-05	622.996
1.44198	6e-05	309.597
1.44298	6e-05	146.773
1.44399	6e-05	63.0545
1.445	6e-05	24.5606
1.44601	6e-05	8.67668
1.44702	6e-05	2.78599
1.44802	6e-05	0.796648
1.44903	6e-05	0.206329
1.45004	6e-05	0.0449485
1.45105	6e-05	0.0076611
1.45206	6e-05	0.000870832
1.45306	6e-05	7.26653e-05
1.45407	6e-05	4.23028e-06
1.45508	6e-05	9.34579e-08
1.45609	6e-05	9.06479e-13
1.4571	6e-05	1.42415e-25
1.4077	0.0001	1.32556e-29
1.40871	0.0001	4.39121e-21
1.40972	0.0001	2.81488e-15
1.41073	0.0001	5.63603e-12
1.41174	0.0001	2.4043e-10
1.41274	0.0001	7.21458e-09
1.41375	0.0001	1.05632e-07
1.41476	0.0001	9.39991e-07
1.41577	0.0001	5.61742e-06
1.41678	0.0001	2.46387e-05
1.41778	0.0001	8.92782e-05
1.41879	0.0001	0.000282552
1.4198	0.0001	0.000810385
1.42081	0.0001	0.00206778
1.42182	0.0001	0.00482989
1.42282	0.0001	0.01085
1.42383	0.0001	0.0221984
1.42484	0.0001	0.0411064
1.42585	0.0001	0.070544
1.42686	0.0001	0.110329
1.42786	0.0001	0.158384
1.42887	0.0001	0.211498
1.42988	0.0001	0.255473
1.43089	0.0001	0.290449
1.4319	0.0001	0.306211
1.4329	0.0001	0.298176
1.43391	0.0001	0.267957
1.43492	0.0001	0.225303
1.43593	0.0001	0.176513
1.43694	0.0001	0.128978
1.43794	0.0001	0.0872488
1.43895	0.0001	0.0549405
1.43996	0.0001	0.0318977
1.44097	0.0001	0.0172853
1.44198	0.0001	0.00871528
1.44298	0.0001	0.00405646
1.44399	0.0001	0.0016813
1.445	0.0001	0.000653867
1.44601	0.0001	0.000231627
1.44702	0.0001	7.20086e-05
1.44802	0.0001	2.0654e-05
1.44903	0.0001	5.29716e-06
1.45004	0.0001	1.16929e-06
1.45105	0.0001	1.87612e-07
1.45206	0.0001	2.42686e-08
1.45306	0.0001	1.66229e-09
1.45407	0.0001	1.02404e-10
1.45508	0.0001	3.62153e-12
1.45609	0.0001	1.34855e-17
1.4571	0.0001	1.21951e-31
1.4077	0.00014	1.59909e-37
1.40871	0.00014	2.55583e-28
1.40972	0.00014	3.12356e-22
1.41073	0.00014	1.04412e-18
1.41174	0.00014	4.29705e-17
1.41274	0.00014	1.19936e-15
1.41375	0.00014	1.7386e-14
1.41476	0.00014	1.52713e-13
1.41577	0.00014	9.21588e-13
1.41678	0.00014	4.07273e-12
1.41778	0.00014	1.50416e-11
1.41879	0.00014	4.6412e-11
1.4198	0.00014	1.30008e-10
1.42081	0.00014	3.22682e-10
1.42182	0.00014	7.55833e-10
1.42282	0.00014	1.62037e-09
1.42383	0.00014	3.24235e-09
1.42484	0.00014	5.95637e-09
1.42585	0.00014	9.89049e-09
1.42686	0.00014	1.55041e-08
1.42786	0.00014	2.16018e-08
1.42887	0.00014	2.80124e-08
1.42988	0.00014	3.39163e-08
1.43089	0.00014	3.70642e-08
1.4319	0.00014	3.81348e-08
1.4329	0.00014	3.65762e-08
1.43391	0.00014	3.2295e-08
1.43492	0.00014	2.65244e-08
1.43593	0.00014	2.05198e-08
1.43694	0.00014	1.43592e-08
1.43794	0.00014	9.74431e-09
1.43895	0.00014	6.04356e-09
1.43996	0.00014	3.43587e-09
1.44097	0.00014	1.80072e-09
1.44198	0.00014	8.7757e-10
1.44298	0.00014	4.04054e-10
1.44399	0.00014	1.67904e-10
1.445	0.00014	6.36413e-11
1.44601	0.00014	2.16609e-11
1.44702	0.00014	6.78379e-12
1.44802	0.00014	1.86961e-12
1.44903	0.00014	4.6089e-13
1.45004	0.00014	9.85152e-14
1.45105	0.00014	1.68119e-14
1.45206	0.00014	1.81963e-15
1.45306	0.00014	1.5453e-16
1.45407	0.00014	8.10107e-18
1.45508	0.00014	1.60445e-19
1.45609	0.00014	4.61932e-25
1.4571	0.00014	1.4939e-41
1.4077	0.00018	2.59306e-48
1.40871	0.00018	1.59909e-38
1.40972	0.00018	1.00477e-31
1.41073	0.00018	5.66548e-28
1.41174	0.00018	2.62269e-26
1.41274	0.00018	7.11966e-25
1.41375	0.00018	1.00671e-23
1.41476	0.00018	8.99585e-23
1.41577	0.00018	5.44782e-22
1.41678	0.00018	2.39119e-21
1.41778	0.00018	8.90016e-21
1.41879	0.00018	2.75662e-20
1.4198	0.00018	7.45263e-20
1.42081	0.00018	1.81755e-19
1.42182	0.00018	4.00522e-19
1.42282	0.00018	8.4556e-19
1.42383	0.00018	1.64971e-18
1.42484	0.00018	2.91043e-18
1.42585	0.00018	4.67996e-18
1.42686	0.00018	6.90385e-18
1.42786	0.00018	9.40556e-18
1.42887	0.00018	1.17674e-17
1.42988	0.00018	1.37966e-17
1.43089	0.00018	1.46884e-17
1.4319	0.00018	1.48125e-17
1.4329	0.00018	1.36015e-17
1.43391	0.00018	1.16023e-17
1.43492	0.00018	9.44081e-18
1.43593	0.00018	7.02092e-18
1.43694	0.00018	4.73938e-18
1.43794	0.00018	3.10528e-18
1.43895	0.00018	1.85162e-18
1.43996	0.00018	1.02542e-18
1.44097	0.00018	5.4133e-19
1.44198	0.00018	2.50541e-19
1.44298	0.00018	1.13096e-19
1.44399	0.00018	4.50057e-20
1.445	0.00018	1.63157e-20
1.44601	0.00018	5.42527e-21
1.44702	0.00018	1.64063e-21
1.44802	0.00018	4.43291e-22
1.44903	0.00018	1.08548e-22
1.45004	0.00018	2.20857e-23
1.45105	0.00018	4.03427e-24
1.45206	0.00018	4.09734e-25
1.45306	0.00018	3.79199e-26
1.45407	0.00018	1.83419e-27
1.45508	0.00018	3.00028e-29
1.45609	0.00018	3.72466e-35
1.4571	0.00018	0
1.4077	0.00022	3.82463e-60
1.40871	0.00022	1.53467e-51
1.40972	0.00022	3.29649e-44
1.41073	0.00022	3.45668e-40
1.41174	0.00022	1.65936e-38
1.41274	0.00022	5.08494e-37
1.41375	0.00022	7.71696e-36
1.41476	0.00022	7.07826e-35
1.41577	0.00022	4.27784e-34
1.41678	0.00022	1.84015e-33
1.41778	0.00022	6.47598e-33
1.41879	0.00022	1.98728e-32
1.4198	0.00022	5.0403e-32
1.42081	0.00022	1.16586e-31
1.42182	0.00022	2.45796e-31
1.42282	0.00022	5.11431e-31
1.42383	0.00022	9.23993e-31
1.42484	0.00022	1.57654e-30
1.42585	0.00022	2.46686e-30
1.42686	0.00022	3.48124e-30
1.42786	0.00022	4.51751e-30
1.42887	0.00022	5.48998e-30
1.42988	0.00022	6.17424e-30
1.43089	0.00022	6.31786e-30
1.4319	0.00022	6.00523e-30
1.4329	0.00022	5.25597e-30
1.43391	0.00022	4.36749e-30
1.43492	0.00022	3.37485e-30
1.43593	0.00022	2.36975e-30
1.43694	0.00022	1.54463e-30
1.43794	0.00022	9.40197e-31
1.43895	0.00022	5.50006e-31
1.43996	0.00022	2.94429e-31
1.44097	0.00022	1.45178e-31
1.44198	0.00022	6.35903e-32
1.44298	0.00022	2.7232e-32
1.44399	0.00022	1.06697e-32
1.445	0.00022	3.69764e-33
1.44601	0.00022	1.19093e-33
1.44702	0.00022	3.48716e-34
1.44802	0.00022	9.0041e-35
1.44903	0.00022	2.12469e-35
1.45004	0.00022	4.32424e-36
1.45105	0.00022	6.62633e-37
1.45206	0.00022	8.09559e-38
1.45306	0.00022	5.97574e-39
1.45407	0.00022	3.54897e-40
1.45508	0.00022	7.42518e-42
1.45609	0.00022	2.10433e-48
1.4571	0.00022	0
1.4077	0.00026	0
1.40871	0.00026	4.20235e-65
