#theta_0	N_0	probability

-0.00018	0.34125	2.07779e-54
-0.00014	0.34125	6.31222e-41
-0.0001	0.34125	2.59052e-31
-6e-05	0.34125	1.0776e-25
-2e-05	0.34125	6.18971e-23
2e-05	0.34125	2.32821e-22
6e-05	0.34125	9.76213e-25
0.0001	0.34125	8.69345e-30
0.00014	0.34125	5.08251e-34
0.00018	0.34125	7.12886e-45
0.00022	0.34125	3.96257e-68
0.00026	0.34125	0
0.0003	0.34125	0
0.00034	0.34125	0
0.00038	0.34125	0
