#n_l	theta_0	probability

1.42824	-0.0003424	8.83187e-22
1.42832	-0.0003424	8.86754e-22
1.4284	-0.0003424	1.5333e-21
1.42848	-0.0003424	1.23238e-21
1.42856	-0.0003424	1.12375e-21
1.42863	-0.0003424	1.07427e-21
1.42871	-0.0003424	5.98969e-22
1.42879	-0.0003424	1.31799e-21
1.42887	-0.0003424	1.19237e-21
1.42895	-0.0003424	1.13022e-21
1.42902	-0.0003424	1.74551e-21
1.4291	-0.0003424	2.81192e-21
1.42918	-0.0003424	2.72473e-21
1.42926	-0.0003424	4.09107e-21
1.42934	-0.0003424	3.93825e-21
1.42941	-0.0003424	4.09003e-21
1.42949	-0.0003424	2.9157e-21
1.42957	-0.0003424	3.91516e-21
1.42965	-0.0003424	6.5962e-21
1.42973	-0.0003424	2.03832e-20
1.4298	-0.0003424	5.1692e-19
1.42988	-0.0003424	3.14172e-19
1.42996	-0.0003424	1.66221e-19
1.42224	-0.0003296	1.55579e-33
1.42232	-0.0003296	8.16144e-33
1.42239	-0.0003296	1.85027e-32
1.42247	-0.0003296	4.03355e-32
1.42255	-0.0003296	1.38167e-31
1.42263	-0.0003296	6.26573e-31
1.42271	-0.0003296	7.89798e-31
1.42278	-0.0003296	3.3522e-30
1.42286	-0.0003296	1.08884e-29
1.42294	-0.0003296	1.64484e-29
1.42302	-0.0003296	1.02496e-28
1.4231	-0.0003296	5.38382e-28
1.42317	-0.0003296	2.18023e-27
1.42325	-0.0003296	4.17854e-27
1.42333	-0.0003296	1.95597e-26
1.42341	-0.0003296	2.92679e-25
1.42349	-0.0003296	3.082e-25
1.42356	-0.0003296	3.87004e-25
1.42364	-0.0003296	1.88281e-25
1.42372	-0.0003296	2.09532e-24
1.4238	-0.0003296	2.81205e-24
1.42388	-0.0003296	3.28284e-24
1.42395	-0.0003296	3.4011e-24
1.42403	-0.0003296	7.25466e-24
1.42411	-0.0003296	3.06535e-23
1.42419	-0.0003296	1.63553e-23
1.42427	-0.0003296	2.42051e-23
1.42434	-0.0003296	5.06975e-23
1.42442	-0.0003296	1.54302e-22
1.4245	-0.0003296	6.81046e-22
1.42458	-0.0003296	1.36716e-21
1.42466	-0.0003296	4.51464e-22
1.42473	-0.0003296	7.94323e-22
1.42481	-0.0003296	7.54405e-22
1.42489	-0.0003296	2.17684e-21
1.42497	-0.0003296	8.6635e-22
1.42505	-0.0003296	7.94555e-22
1.42512	-0.0003296	1.80221e-21
1.4252	-0.0003296	1.61086e-21
1.42528	-0.0003296	3.55408e-21
1.42536	-0.0003296	1.70813e-21
1.42544	-0.0003296	4.77877e-21
1.42551	-0.0003296	8.34069e-21
1.42559	-0.0003296	9.1454e-21
1.42567	-0.0003296	7.07988e-20
1.42575	-0.0003296	4.22308e-20
1.42583	-0.0003296	1.12377e-18
1.4259	-0.0003296	7.21107e-19
1.42598	-0.0003296	1.51865e-18
1.42606	-0.0003296	4.69995e-18
1.42614	-0.0003296	2.28587e-18
1.42622	-0.0003296	6.68308e-18
1.42629	-0.0003296	4.79194e-18
1.42637	-0.0003296	1.30106e-17
1.42645	-0.0003296	2.46965e-17
1.42653	-0.0003296	1.5504e-17
1.42661	-0.0003296	5.06475e-17
1.42668	-0.0003296	5.93453e-17
1.42676	-0.0003296	2.6148e-17
1.42684	-0.0003296	1.89326e-16
1.42692	-0.0003296	6.08207e-17
1.427	-0.0003296	9.20088e-17
1.42707	-0.0003296	8.84368e-17
1.42715	-0.0003296	4.047e-16
1.42723	-0.0003296	2.81328e-16
1.42731	-0.0003296	7.5858e-17
1.42739	-0.0003296	3.19051e-16
1.42746	-0.0003296	3.09069e-17
1.42754	-0.0003296	6.63961e-18
1.42762	-0.0003296	3.10992e-18
1.4277	-0.0003296	3.12516e-18
1.42778	-0.0003296	1.82695e-18
1.42785	-0.0003296	1.38213e-18
1.42793	-0.0003296	1.09015e-18
1.42801	-0.0003296	3.35646e-19
1.42809	-0.0003296	1.01255e-18
1.42817	-0.0003296	5.48638e-19
1.42824	-0.0003296	1.87526e-19
1.42832	-0.0003296	3.59533e-19
1.4284	-0.0003296	2.18379e-19
1.42848	-0.0003296	5.96415e-19
1.42856	-0.0003296	5.27115e-19
1.42863	-0.0003296	5.92915e-19
1.42871	-0.0003296	3.25768e-19
1.42879	-0.0003296	2.08466e-19
1.42887	-0.0003296	2.90279e-19
1.42895	-0.0003296	5.50395e-19
1.42902	-0.0003296	4.65877e-19
1.4291	-0.0003296	2.70804e-19
1.42918	-0.0003296	2.60291e-19
1.42926	-0.0003296	8.06092e-19
1.42934	-0.0003296	4.85617e-19
1.42941	-0.0003296	4.73677e-19
1.42949	-0.0003296	6.92286e-20
1.42957	-0.0003296	6.28352e-20
1.42965	-0.0003296	5.49882e-20
1.42973	-0.0003296	1.90373e-19
1.4298	-0.0003296	7.20938e-20
1.42988	-0.0003296	1.83924e-19
1.42996	-0.0003296	2.01065e-19
1.42224	-0.0003168	7.40353e-32
1.42232	-0.0003168	7.85853e-32
1.42239	-0.0003168	6.05757e-31
1.42247	-0.0003168	2.07736e-30
1.42255	-0.0003168	9.60546e-30
1.42263	-0.0003168	1.48583e-29
1.42271	-0.0003168	1.49578e-28
1.42278	-0.0003168	1.91391e-28
1.42286	-0.0003168	2.88658e-27
1.42294	-0.0003168	1.53529e-27
1.42302	-0.0003168	1.24484e-26
1.4231	-0.0003168	3.29027e-26
1.42317	-0.0003168	1.56386e-25
1.42325	-0.0003168	3.49211e-25
1.42333	-0.0003168	1.44482e-24
1.42341	-0.0003168	1.45773e-24
1.42349	-0.0003168	8.90113e-24
1.42356	-0.0003168	5.32595e-24
1.42364	-0.0003168	8.39674e-24
1.42372	-0.0003168	1.49092e-23
1.4238	-0.0003168	2.51435e-23
1.42388	-0.0003168	4.28624e-23
1.42395	-0.0003168	1.46508e-22
1.42403	-0.0003168	3.05693e-22
1.42411	-0.0003168	2.5778e-22
1.42419	-0.0003168	6.77284e-22
1.42427	-0.0003168	1.0535e-21
1.42434	-0.0003168	8.12029e-22
1.42442	-0.0003168	2.46746e-21
1.4245	-0.0003168	4.6278e-21
1.42458	-0.0003168	9.60006e-21
1.42466	-0.0003168	1.50393e-20
1.42473	-0.0003168	3.19867e-20
1.42481	-0.0003168	2.54205e-20
1.42489	-0.0003168	3.79322e-20
1.42497	-0.0003168	6.16645e-20
1.42505	-0.0003168	2.13832e-19
1.42512	-0.0003168	1.16813e-19
1.4252	-0.0003168	1.42284e-19
1.42528	-0.0003168	2.04978e-19
1.42536	-0.0003168	3.48528e-19
1.42544	-0.0003168	3.78915e-19
1.42551	-0.0003168	1.07485e-18
1.42559	-0.0003168	2.51498e-18
1.42567	-0.0003168	4.26002e-18
1.42575	-0.0003168	6.9538e-18
1.42583	-0.0003168	4.25601e-17
1.4259	-0.0003168	4.35257e-17
1.42598	-0.0003168	3.44263e-16
1.42606	-0.0003168	1.93988e-16
1.42614	-0.0003168	2.32822e-16
1.42622	-0.0003168	1.3154e-15
1.42629	-0.0003168	8.11699e-16
1.42637	-0.0003168	1.2588e-15
1.42645	-0.0003168	3.42595e-15
1.42653	-0.0003168	6.37175e-15
1.42661	-0.0003168	6.88307e-15
1.42668	-0.0003168	5.48698e-14
1.42676	-0.0003168	1.05694e-14
1.42684	-0.0003168	3.61194e-14
1.42692	-0.0003168	3.68714e-14
1.427	-0.0003168	2.64574e-14
1.42707	-0.0003168	3.76983e-14
1.42715	-0.0003168	3.93837e-14
1.42723	-0.0003168	5.94996e-14
1.42731	-0.0003168	1.21126e-13
1.42739	-0.0003168	1.42298e-13
1.42746	-0.0003168	4.55901e-14
1.42754	-0.0003168	1.47817e-14
1.42762	-0.0003168	4.32523e-15
1.4277	-0.0003168	8.22519e-16
1.42778	-0.0003168	1.9915e-15
1.42785	-0.0003168	8.23948e-16
1.42793	-0.0003168	1.37601e-15
1.42801	-0.0003168	3.25973e-16
1.42809	-0.0003168	3.75294e-16
1.42817	-0.0003168	4.46315e-16
1.42824	-0.0003168	2.98868e-16
1.42832	-0.0003168	7.2759e-17
1.4284	-0.0003168	1.97191e-16
1.42848	-0.0003168	4.55941e-17
1.42856	-0.0003168	5.37126e-17
1.42863	-0.0003168	6.65746e-17
1.42871	-0.0003168	5.21575e-17
1.42879	-0.0003168	5.43738e-17
1.42887	-0.0003168	3.27695e-17
1.42895	-0.0003168	1.33163e-17
1.42902	-0.0003168	1.07359e-17
1.4291	-0.0003168	3.92634e-17
1.42918	-0.0003168	1.42072e-17
1.42926	-0.0003168	1.25302e-17
1.42934	-0.0003168	1.80135e-17
1.42941	-0.0003168	8.59868e-18
1.42949	-0.0003168	4.81332e-17
1.42957	-0.0003168	2.56783e-17
1.42965	-0.0003168	3.36622e-17
1.42973	-0.0003168	1.01754e-17
1.4298	-0.0003168	7.63522e-18
1.42988	-0.0003168	7.25072e-18
1.42996	-0.0003168	5.55845e-18
1.42224	-0.000304	1.52355e-30
