#gamma	N_0	probability

2.7345e-05	0.295324	554.431
2.73573e-05	0.295324	2686.62
2.73696e-05	0.295324	12.1849
2.73819e-05	0.295324	2.44388
2.73941e-05	0.295324	1.11334
2.74064e-05	0.295324	4.19546
2.74187e-05	0.295324	36.3754
2.7431e-05	0.295324	12.6709
2.74433e-05	0.295324	107.52
2.74555e-05	0.295324	26.6571
2.74678e-05	0.295324	0.112684
2.74801e-05	0.295324	0
2.74924e-05	0.295324	0
2.75046e-05	0.295324	0
2.75169e-05	0.295324	0
2.75292e-05	0.295324	0
2.75415e-05	0.295324	0
2.63261e-05	0.296292	772.007
2.63384e-05	0.296292	1003.87
2.63507e-05	0.296292	7848.44
2.6363e-05	0.296292	6433.74
2.63752e-05	0.296292	9866.56
2.63875e-05	0.296292	270126
2.63998e-05	0.296292	10717.1
2.64121e-05	0.296292	1.98064e+06
2.64243e-05	0.296292	592.896
2.64366e-05	0.296292	4011.41
2.64489e-05	0.296292	10843
2.64612e-05	0.296292	8725.43
2.64734e-05	0.296292	68125.8
2.64857e-05	0.296292	110127
2.6498e-05	0.296292	64268.7
2.65103e-05	0.296292	287971
2.65226e-05	0.296292	244969
2.65348e-05	0.296292	267161
2.65471e-05	0.296292	1.59863e+07
2.65594e-05	0.296292	4489.59
2.65717e-05	0.296292	13310.1
2.65839e-05	0.296292	37685.7
2.65962e-05	0.296292	125257
2.66085e-05	0.296292	154078
2.66208e-05	0.296292	495304
2.6633e-05	0.296292	211396
2.66453e-05	0.296292	2.13277e+06
2.66576e-05	0.296292	8.78559e+06
2.66699e-05	0.296292	123368
2.66821e-05	0.296292	21215
2.66944e-05	0.296292	40311.9
2.67067e-05	0.296292	92997.2
2.6719e-05	0.296292	400136
2.67312e-05	0.296292	651643
2.67435e-05	0.296292	1.22227e+06
2.67558e-05	0.296292	685323
2.67681e-05	0.296292	1.10687e+06
2.67803e-05	0.296292	1.4702e+07
2.67926e-05	0.296292	3027.16
2.68049e-05	0.296292	29381.1
2.68172e-05	0.296292	42271.8
2.68295e-05	0.296292	128121
2.68417e-05	0.296292	438481
2.6854e-05	0.296292	278794
2.68663e-05	0.296292	1.00627e+06
2.68786e-05	0.296292	633944
2.68908e-05	0.296292	946407
