#gamma	theta_0	probability

2.69438e-05	-0.000272	2.20099e-18
2.69594e-05	-0.000272	1.49838e-18
2.6975e-05	-0.000272	4.02708e-18
2.69906e-05	-0.000272	8.16009e-19
2.70062e-05	-0.000272	4.16427e-19
2.70218e-05	-0.000272	1.61587e-18
2.70374e-05	-0.000272	1.26878e-18
2.7053e-05	-0.000272	8.51889e-19
2.70686e-05	-0.000272	7.42881e-19
2.70842e-05	-0.000272	9.88546e-19
2.70998e-05	-0.000272	2.76911e-19
2.71154e-05	-0.000272	2.54671e-19
2.7131e-05	-0.000272	3.41304e-19
2.71466e-05	-0.000272	2.86497e-19
2.71622e-05	-0.000272	1.94599e-19
2.71778e-05	-0.000272	1.08028e-19
2.71934e-05	-0.000272	1.44931e-19
2.7209e-05	-0.000272	6.39512e-20
2.72246e-05	-0.000272	8.40324e-20
2.72402e-05	-0.000272	6.74154e-20
2.72558e-05	-0.000272	3.91952e-20
2.72714e-05	-0.000272	3.87362e-20
2.7287e-05	-0.000272	1.92476e-20
