#gamma	N_0	probability

2.75795e-05	0.262306	0
2.75956e-05	0.262306	0
2.76116e-05	0.262306	0
2.76276e-05	0.262306	0
2.76437e-05	0.262306	0
2.76597e-05	0.262306	0
2.76758e-05	0.262306	0
2.76918e-05	0.262306	0
2.77078e-05	0.262306	0
2.77239e-05	0.262306	0
2.77399e-05	0.262306	0
2.77559e-05	0.262306	0
2.7772e-05	0.262306	0
2.61842e-05	0.265022	6.01057e-14
2.62003e-05	0.265022	4.84053e-09
2.62163e-05	0.265022	1.10689e-06
2.62323e-05	0.265022	3.75001e-06
2.62484e-05	0.265022	4.3373e-07
2.62644e-05	0.265022	1.01985e-06
2.62804e-05	0.265022	1.23477e-06
2.62965e-05	0.265022	6.02876e-05
2.63125e-05	0.265022	1.04701e-05
2.63286e-05	0.265022	6.4501e-06
2.63446e-05	0.265022	1.67947e-05
2.63606e-05	0.265022	1.64845e-05
2.63767e-05	0.265022	2.28886e-05
2.63927e-05	0.265022	0.000160434
2.64088e-05	0.265022	0.000718689
2.64248e-05	0.265022	5.95866e-05
2.64408e-05	0.265022	8.97093e-05
2.64569e-05	0.265022	0.000200939
2.64729e-05	0.265022	0.000999249
2.64889e-05	0.265022	0.00098993
2.6505e-05	0.265022	0.00180327
2.6521e-05	0.265022	0.000823815
2.65371e-05	0.265022	0.000659292
2.65531e-05	0.265022	0.000229426
2.65691e-05	0.265022	0.00358614
2.65852e-05	0.265022	0.00607587
2.66012e-05	0.265022	0.00170576
2.66172e-05	0.265022	0.00159874
2.66333e-05	0.265022	0.00168043
2.66493e-05	0.265022	0.0140652
2.66654e-05	0.265022	0.00949278
2.66814e-05	0.265022	0.0206139
2.66974e-05	0.265022	0.00593213
2.67135e-05	0.265022	0.0115895
2.67295e-05	0.265022	0.0023254
2.67455e-05	0.265022	0.018479
2.67616e-05	0.265022	0.0266654
2.67776e-05	0.265022	0.00665299
2.67937e-05	0.265022	0.00566228
2.68097e-05	0.265022	0.0551619
2.68257e-05	0.265022	0.00599172
2.68418e-05	0.265022	0.0174786
2.68578e-05	0.265022	0.042378
2.68739e-05	0.265022	0.00845204
2.68899e-05	0.265022	0.00518071
2.69059e-05	0.265022	0.0808336
2.6922e-05	0.265022	0.00196354
2.6938e-05	0.265022	0.0248358
2.6954e-05	0.265022	0.0390507
2.69701e-05	0.265022	0.00720131
2.69861e-05	0.265022	0.00408101
2.70022e-05	0.265022	0.0582075
2.70182e-05	0.265022	0.00425284
2.70342e-05	0.265022	0.0179698
2.70503e-05	0.265022	0.00335503
2.70663e-05	0.265022	0.0028919
2.70823e-05	0.265022	0.00132499
2.70984e-05	0.265022	0.0259545
2.71144e-05	0.265022	0.00168372
2.71305e-05	0.265022	0.00750219
2.71465e-05	0.265022	0.000960736
2.71625e-05	0.265022	0.000967974
2.71786e-05	0.265022	0.000428656
2.71946e-05	0.265022	0.00700445
2.72107e-05	0.265022	0.00046889
2.72267e-05	0.265022	0.00184047
2.72427e-05	0.265022	0.000203927
2.72588e-05	0.265022	0.000227658
2.72748e-05	0.265022	8.05727e-05
2.72908e-05	0.265022	0.00118486
2.73069e-05	0.265022	2.66194e-06
2.73229e-05	0.265022	0.000490358
2.7339e-05	0.265022	4.50601e-05
2.7355e-05	0.265022	3.82541e-05
2.7371e-05	0.265022	1.23057e-05
2.73871e-05	0.265022	0.000129961
2.74031e-05	0.265022	1.78139e-05
2.74191e-05	0.265022	1.90131e-05
2.74352e-05	0.265022	1.5306e-06
2.74512e-05	0.265022	2.79108e-06
2.74673e-05	0.265022	9.35361e-07
2.74833e-05	0.265022	8.00158e-06
2.74993e-05	0.265022	1.32406e-06
2.75154e-05	0.265022	3.68866e-06
2.75314e-05	0.265022	0
2.75474e-05	0.265022	0
2.75635e-05	0.265022	0
2.75795e-05	0.265022	0
2.75956e-05	0.265022	0
2.76116e-05	0.265022	0
2.76276e-05	0.265022	0
2.76437e-05	0.265022	0
2.76597e-05	0.265022	0
2.76758e-05	0.265022	0
2.76918e-05	0.265022	0
2.77078e-05	0.265022	0
2.77239e-05	0.265022	0
2.77399e-05	0.265022	0
2.77559e-05	0.265022	0
2.7772e-05	0.265022	0
2.61842e-05	0.267738	6.2042e-14
2.62003e-05	0.267738	8.19361e-09
2.62163e-05	0.267738	3.57613e-06
2.62323e-05	0.267738	9.2662e-06
2.62484e-05	0.267738	2.91427e-05
2.62644e-05	0.267738	1.14635e-05
2.62804e-05	0.267738	0.000140098
2.62965e-05	0.267738	5.24309e-05
2.63125e-05	0.267738	8.78103e-05
2.63286e-05	0.267738	0.000146393
2.63446e-05	0.267738	0.00021898
2.63606e-05	0.267738	0.000673422
2.63767e-05	0.267738	0.000774952
2.63927e-05	0.267738	0.000935779
2.64088e-05	0.267738	0.00099151
2.64248e-05	0.267738	0.00137068
2.64408e-05	0.267738	0.00238031
2.64569e-05	0.267738	0.020008
