#n_l	N_0	probability

1.42548	0.22796	1.40444e-06
1.42555	0.22796	2.76583e-07
1.42562	0.22796	5.02982e-08
1.42569	0.22796	1.63544e-08
1.42576	0.22796	9.64566e-10
1.42583	0.22796	7.7829e-11
1.42591	0.22796	1.08051e-11
1.42598	0.22796	3.19271e-12
1.42605	0.22796	1.28436e-12
1.42612	0.22796	2.70439e-13
1.42619	0.22796	7.37002e-14
1.42626	0.22796	1.87167e-14
1.42633	0.22796	1.64701e-15
1.41934	0.2282	5.19476e-15
1.41941	0.2282	1.90284e-13
1.41948	0.2282	7.93075e-12
1.41955	0.2282	1.4768e-11
1.41963	0.2282	2.52787e-10
1.4197	0.2282	5.34961e-10
1.41977	0.2282	1.39152e-09
1.41984	0.2282	3.65304e-09
1.41991	0.2282	1.32944e-08
1.41998	0.2282	5.43695e-08
1.42005	0.2282	1.1208e-07
1.42012	0.2282	2.96968e-07
1.42019	0.2282	6.33677e-07
1.42026	0.2282	2.16902e-06
1.42033	0.2282	2.60721e-05
1.4204	0.2282	6.94974e-05
1.42047	0.2282	3.38787e-05
1.42054	0.2282	0.000278015
1.42061	0.2282	0.000925702
1.42068	0.2282	0.00282965
1.42075	0.2282	0.0186057
1.42083	0.2282	0.0252771
1.4209	0.2282	0.0616199
1.42097	0.2282	0.389459
1.42104	0.2282	0.385095
1.42111	0.2282	0.910748
1.42118	0.2282	4.50908
1.42125	0.2282	10.7538
1.42132	0.2282	19.0668
1.42139	0.2282	45.721
1.42146	0.2282	171.685
1.42153	0.2282	153.897
1.4216	0.2282	285.337
1.42167	0.2282	993.21
1.42174	0.2282	973.534
1.42181	0.2282	963.349
1.42188	0.2282	1907.89
1.42195	0.2282	3102.83
1.42202	0.2282	3344.34
1.4221	0.2282	5847.08
1.42217	0.2282	13732.7
1.42224	0.2282	16946.7
1.42231	0.2282	24459.6
1.42238	0.2282	63592.2
1.42245	0.2282	82247.5
1.42252	0.2282	89507.3
1.42259	0.2282	166117
1.42266	0.2282	287697
1.42273	0.2282	261745
1.4228	0.2282	335960
1.42287	0.2282	481127
1.42294	0.2282	379090
1.42301	0.2282	426682
1.42308	0.2282	455544
1.42315	0.2282	600947
1.42322	0.2282	321601
1.42329	0.2282	319196
1.42337	0.2282	302067
1.42344	0.2282	138111
1.42351	0.2282	148687
1.42358	0.2282	104640
1.42365	0.2282	49546.2
1.42372	0.2282	35919.8
1.42379	0.2282	23626.4
1.42386	0.2282	13811.9
1.42393	0.2282	5187.29
1.424	0.2282	3866.39
1.42407	0.2282	2038.86
1.42414	0.2282	750.149
1.42421	0.2282	372.836
1.42428	0.2282	149.852
1.42435	0.2282	41.4111
1.42442	0.2282	23.5334
1.42449	0.2282	12.3573
1.42456	0.2282	4.65618
1.42464	0.2282	2.21147
1.42471	0.2282	1.54699
1.42478	0.2282	0.587515
1.42485	0.2282	0.205656
1.42492	0.2282	0.206993
1.42499	0.2282	0.0367026
1.42506	0.2282	0.0197659
1.42513	0.2282	0.0130579
1.4252	0.2282	0.00469148
1.42527	0.2282	0.000413576
1.42534	0.2282	7.52734e-05
1.42541	0.2282	9.49894e-06
1.42548	0.2282	9.19024e-07
1.42555	0.2282	1.90244e-07
1.42562	0.2282	1.93371e-08
1.42569	0.2282	1.19397e-08
1.42576	0.2282	3.34914e-10
1.42583	0.2282	2.05243e-11
1.42591	0.2282	4.13608e-12
1.42598	0.2282	1.17543e-12
1.42605	0.2282	5.42441e-13
1.42612	0.2282	1.53036e-13
1.42619	0.2282	5.39667e-14
1.42626	0.2282	9.04498e-15
1.42633	0.2282	1.10446e-15
1.41934	0.22844	9.53773e-16
1.41941	0.22844	4.04748e-14
1.41948	0.22844	7.90388e-12
1.41955	0.22844	7.82588e-12
1.41963	0.22844	3.40807e-11
1.4197	0.22844	5.43784e-10
1.41977	0.22844	4.6283e-10
1.41984	0.22844	1.3668e-09
1.41991	0.22844	8.65733e-09
1.41998	0.22844	2.42389e-08
1.42005	0.22844	5.04783e-08
1.42012	0.22844	1.25911e-07
1.42019	0.22844	3.10271e-07
1.42026	0.22844	6.70958e-07
1.42033	0.22844	2.28353e-06
1.4204	0.22844	6.94373e-05
1.42047	0.22844	1.4406e-05
1.42054	0.22844	0.000108369
1.42061	0.22844	0.00066223
1.42068	0.22844	0.00195665
1.42075	0.22844	0.00275705
1.42083	0.22844	0.00824119
1.4209	0.22844	0.0175079
1.42097	0.22844	0.124494
1.42104	0.22844	0.164718
1.42111	0.22844	0.350022
1.42118	0.22844	1.13045
1.42125	0.22844	2.06453
1.42132	0.22844	3.35242
1.42139	0.22844	14.9404
1.42146	0.22844	23.2894
1.42153	0.22844	53.7298
1.4216	0.22844	71.3329
1.42167	0.22844	220.975
1.42174	0.22844	278.901
1.42181	0.22844	284.002
1.42188	0.22844	693.161
1.42195	0.22844	804.536
1.42202	0.22844	1092.39
1.4221	0.22844	2703.47
1.42217	0.22844	3284.92
1.42224	0.22844	4820.01
1.42231	0.22844	13111
1.42238	0.22844	19541
1.42245	0.22844	24001.3
1.42252	0.22844	29061.5
1.42259	0.22844	69252.6
1.42266	0.22844	70880.6
1.42273	0.22844	96421.4
1.4228	0.22844	136557
1.42287	0.22844	138630
1.42294	0.22844	122600
1.42301	0.22844	172188
1.42308	0.22844	166371
1.42315	0.22844	122151
1.42322	0.22844	142438
1.42329	0.22844	116510
1.42337	0.22844	71605.7
1.42344	0.22844	73076.2
1.42351	0.22844	49428.7
1.42358	0.22844	28418.4
1.42365	0.22844	19910.4
1.42372	0.22844	13653.1
1.42379	0.22844	9353.41
1.42386	0.22844	3923.34
1.42393	0.22844	3243.49
1.424	0.22844	1519.61
1.42407	0.22844	550.006
1.42414	0.22844	341.789
1.42421	0.22844	176.65
1.42428	0.22844	77.8854
1.42435	0.22844	22.0595
1.42442	0.22844	17.8477
1.42449	0.22844	5.89303
1.42456	0.22844	2.10569
1.42464	0.22844	1.27641
1.42471	0.22844	0.711345
1.42478	0.22844	0.168885
1.42485	0.22844	0.158732
1.42492	0.22844	0.0854
1.42499	0.22844	0.016783
1.42506	0.22844	0.00897438
1.42513	0.22844	0.00956927
1.4252	0.22844	0.00316129
1.42527	0.22844	0.000285535
1.42534	0.22844	1.74725e-05
1.42541	0.22844	3.38782e-06
1.42548	0.22844	8.4784e-08
1.42555	0.22844	2.44032e-08
1.42562	0.22844	8.88118e-09
1.42569	0.22844	2.20019e-09
1.42576	0.22844	1.21086e-10
1.42583	0.22844	5.25621e-12
1.42591	0.22844	1.77153e-12
1.42598	0.22844	6.49409e-13
1.42605	0.22844	3.22706e-13
1.42612	0.22844	1.01033e-13
1.42619	0.22844	3.44764e-14
1.42626	0.22844	3.40612e-15
1.42633	0.22844	9.99386e-16
1.41934	0.22868	5.27461e-16
1.41941	0.22868	1.08678e-14
1.41948	0.22868	5.86764e-13
1.41955	0.22868	7.83199e-12
1.41963	0.22868	1.25837e-11
1.4197	0.22868	2.29382e-10
1.41977	0.22868	4.657e-10
1.41984	0.22868	8.71681e-10
1.41991	0.22868	3.39922e-09
1.41998	0.22868	1.06302e-08
1.42005	0.22868	3.2514e-08
1.42012	0.22868	6.85205e-08
1.42019	0.22868	1.49388e-07
1.42026	0.22868	3.62154e-07
1.42033	0.22868	1.3115e-06
1.4204	0.22868	3.1877e-06
1.42047	0.22868	1.17336e-05
1.42054	0.22868	1.9872e-05
1.42061	0.22868	5.53052e-05
1.42068	0.22868	0.000284485
1.42075	0.22868	0.00051152
1.42083	0.22868	0.00198423
1.4209	0.22868	0.00291677
1.42097	0.22868	0.0110531
1.42104	0.22868	0.0386212
1.42111	0.22868	0.0849885
1.42118	0.22868	0.249733
1.42125	0.22868	0.51642
1.42132	0.22868	1.43292
1.42139	0.22868	3.21524
1.42146	0.22868	8.49083
1.42153	0.22868	17.0944
1.4216	0.22868	28.9462
1.42167	0.22868	59.4906
1.42174	0.22868	97.5452
1.42181	0.22868	302.956
1.42188	0.22868	241.711
1.42195	0.22868	343.935
1.42202	0.22868	698.171
1.4221	0.22868	841.789
1.42217	0.22868	1537.62
1.42224	0.22868	2171.31
1.42231	0.22868	4569.06
1.42238	0.22868	7471.78
1.42245	0.22868	14507
1.42252	0.22868	15042.4
1.42259	0.22868	26846.3
1.42266	0.22868	35447.7
1.42273	0.22868	49751.8
1.4228	0.22868	52711.8
