#n_l	theta_0	probability

1.42576	-0.000276736	2.51937e-20
1.42583	-0.000276736	1.31987e-20
1.42591	-0.000276736	7.72251e-21
1.42598	-0.000276736	4.63544e-21
1.42605	-0.000276736	2.42066e-21
1.42612	-0.000276736	1.27334e-21
1.42619	-0.000276736	6.45159e-22
1.42626	-0.000276736	3.15786e-22
1.42633	-0.000276736	1.34699e-22
1.41934	-0.000274432	1.38636e-41
1.41941	-0.000274432	4.27738e-41
1.41948	-0.000274432	2.70409e-40
1.41955	-0.000274432	4.50006e-39
1.41963	-0.000274432	2.98925e-38
1.4197	-0.000274432	1.57266e-37
1.41977	-0.000274432	1.4006e-36
1.41984	-0.000274432	1.88349e-35
1.41991	-0.000274432	5.52071e-33
1.41998	-0.000274432	3.51874e-32
1.42005	-0.000274432	5.51448e-32
1.42012	-0.000274432	1.6666e-31
1.42019	-0.000274432	1.31468e-30
1.42026	-0.000274432	5.15624e-30
1.42033	-0.000274432	1.55983e-29
1.4204	-0.000274432	7.588e-28
1.42047	-0.000274432	1.0255e-26
1.42054	-0.000274432	1.6441e-26
1.42061	-0.000274432	7.07547e-26
1.42068	-0.000274432	5.74369e-25
1.42075	-0.000274432	5.41406e-24
1.42083	-0.000274432	2.06591e-22
1.4209	-0.000274432	3.24329e-21
1.42097	-0.000274432	8.8427e-21
1.42104	-0.000274432	1.02317e-20
1.42111	-0.000274432	4.79031e-20
1.42118	-0.000274432	1.86853e-19
1.42125	-0.000274432	4.2946e-19
1.42132	-0.000274432	1.16124e-18
1.42139	-0.000274432	2.49873e-18
1.42146	-0.000274432	4.98307e-18
1.42153	-0.000274432	9.78444e-18
1.4216	-0.000274432	2.08609e-17
1.42167	-0.000274432	4.23809e-17
1.42174	-0.000274432	6.84538e-17
1.42181	-0.000274432	1.31819e-16
1.42188	-0.000274432	3.23322e-16
1.42195	-0.000274432	7.70358e-16
1.42202	-0.000274432	1.96033e-15
1.4221	-0.000274432	4.32455e-15
1.42217	-0.000274432	9.29085e-15
1.42224	-0.000274432	1.90509e-14
1.42231	-0.000274432	3.52988e-14
1.42238	-0.000274432	6.17624e-14
1.42245	-0.000274432	1.04264e-13
1.42252	-0.000274432	1.6401e-13
1.42259	-0.000274432	2.29208e-13
1.42266	-0.000274432	3.12482e-13
1.42273	-0.000274432	4.1368e-13
1.4228	-0.000274432	4.95656e-13
1.42287	-0.000274432	5.75731e-13
1.42294	-0.000274432	6.62593e-13
1.42301	-0.000274432	6.97089e-13
1.42308	-0.000274432	6.75495e-13
1.42315	-0.000274432	6.83997e-13
1.42322	-0.000274432	6.38136e-13
1.42329	-0.000274432	5.20474e-13
1.42337	-0.000274432	4.65642e-13
1.42344	-0.000274432	3.94923e-13
1.42351	-0.000274432	2.89258e-13
1.42358	-0.000274432	2.14195e-13
1.42365	-0.000274432	1.7456e-13
1.42372	-0.000274432	1.20186e-13
1.42379	-0.000274432	7.87597e-14
1.42386	-0.000274432	6.01519e-14
1.42393	-0.000274432	4.23567e-14
1.424	-0.000274432	2.77661e-14
1.42407	-0.000274432	2.17424e-14
1.42414	-0.000274432	1.56928e-14
1.42421	-0.000274432	1.19585e-14
1.42428	-0.000274432	9.22318e-15
1.42435	-0.000274432	7.32112e-15
1.42442	-0.000274432	5.43468e-15
1.42449	-0.000274432	4.13023e-15
1.42456	-0.000274432	3.20444e-15
1.42464	-0.000274432	2.28928e-15
1.42471	-0.000274432	1.66337e-15
1.42478	-0.000274432	1.16298e-15
1.42485	-0.000274432	8.04106e-16
1.42492	-0.000274432	5.06481e-16
1.42499	-0.000274432	3.28263e-16
1.42506	-0.000274432	2.00081e-16
1.42513	-0.000274432	1.24593e-16
1.4252	-0.000274432	6.87152e-17
1.42527	-0.000274432	3.59514e-17
1.42534	-0.000274432	1.93262e-17
1.42541	-0.000274432	9.39773e-18
1.42548	-0.000274432	4.28665e-18
1.42555	-0.000274432	1.88753e-18
1.42562	-0.000274432	1.04307e-18
1.42569	-0.000274432	3.03726e-19
1.42576	-0.000274432	1.287e-19
1.42583	-0.000274432	4.83751e-20
1.42591	-0.000274432	2.72125e-20
1.42598	-0.000274432	1.47257e-20
1.42605	-0.000274432	8.00942e-21
1.42612	-0.000274432	4.20628e-21
1.42619	-0.000274432	2.32313e-21
1.42626	-0.000274432	9.16074e-22
1.42633	-0.000274432	3.92913e-22
1.41934	-0.000272128	3.32452e-41
1.41941	-0.000272128	7.0022e-40
1.41948	-0.000272128	8.16699e-39
1.41955	-0.000272128	5.55544e-38
1.41963	-0.000272128	2.92254e-37
1.4197	-0.000272128	1.22756e-36
1.41977	-0.000272128	2.59604e-35
1.41984	-0.000272128	9.91642e-34
1.41991	-0.000272128	7.61226e-32
1.41998	-0.000272128	1.88562e-31
1.42005	-0.000272128	1.15021e-30
1.42012	-0.000272128	2.91648e-30
1.42019	-0.000272128	1.34832e-29
1.42026	-0.000272128	3.81527e-29
1.42033	-0.000272128	2.77177e-28
1.4204	-0.000272128	9.76606e-27
1.42047	-0.000272128	3.35576e-26
1.42054	-0.000272128	4.14773e-26
1.42061	-0.000272128	2.36171e-25
1.42068	-0.000272128	4.95801e-24
1.42075	-0.000272128	2.09644e-22
1.42083	-0.000272128	9.207e-22
1.4209	-0.000272128	8.55659e-21
1.42097	-0.000272128	2.89706e-20
1.42104	-0.000272128	4.97916e-20
1.42111	-0.000272128	1.49729e-19
1.42118	-0.000272128	5.34958e-19
1.42125	-0.000272128	1.3781e-18
1.42132	-0.000272128	3.51308e-18
1.42139	-0.000272128	7.68708e-18
1.42146	-0.000272128	1.64597e-17
1.42153	-0.000272128	3.39493e-17
1.4216	-0.000272128	7.6048e-17
1.42167	-0.000272128	1.49735e-16
1.42174	-0.000272128	3.30871e-16
1.42181	-0.000272128	6.10663e-16
1.42188	-0.000272128	1.59065e-15
1.42195	-0.000272128	3.9429e-15
1.42202	-0.000272128	1.02873e-14
1.4221	-0.000272128	2.61652e-14
1.42217	-0.000272128	4.70728e-14
1.42224	-0.000272128	9.70006e-14
1.42231	-0.000272128	2.12644e-13
